transaction_date,year_transacted,month_transacted,town,is_mature,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,remaining_years,remaining_months,remaining_whole,resale_price
2022-11,2022,11,KALLANG/WHAMPOA,Y,3 ROOM,10A,BENDEMEER RD,01 TO 03,68,Model A,2017,94 years 02 months,94,2,94.17,570000
2022-11,2022,11,KALLANG/WHAMPOA,Y,3 ROOM,116A,JLN TENTERAM,16 TO 18,67,Model A,2017,94 years 02 months,94,2,94.17,557888
2022-11,2022,11,KALLANG/WHAMPOA,Y,3 ROOM,117B,JLN TENTERAM,25 TO 27,67,Model A,2017,94 years 02 months,94,2,94.17,580000
2022-11,2022,11,KALLANG/WHAMPOA,Y,3 ROOM,116B,JLN TENTERAM,22 TO 24,67,Model A,2017,94 years 02 months,94,2,94.17,570000
2022-11,2022,11,KALLANG/WHAMPOA,Y,3 ROOM,113D,MCNAIR RD,10 TO 12,68,Premium Apartment,2017,94 years 02 months,94,2,94.17,690000
2022-11,2022,11,KALLANG/WHAMPOA,Y,3 ROOM,113B,MCNAIR RD,28 TO 30,68,Premium Apartment,2017,94 years 02 months,94,2,94.17,727000
2022-11,2022,11,KALLANG/WHAMPOA,Y,3 ROOM,8B,UPP BOON KENG RD,07 TO 09,70,Premium Apartment,2017,93 years 09 months,93,9,93.75,620000
2022-11,2022,11,KALLANG/WHAMPOA,Y,4 ROOM,10A,BENDEMEER RD,37 TO 39,93,Model A,2017,94 years 01 month,94,1,94.08,910000
2022-11,2022,11,KALLANG/WHAMPOA,Y,4 ROOM,10C,BENDEMEER RD,10 TO 12,93,Model A,2017,94 years 01 month,94,1,94.08,865000
2022-11,2022,11,KALLANG/WHAMPOA,Y,4 ROOM,116B,JLN TENTERAM,10 TO 12,93,Model A,2017,94 years 02 months,94,2,94.17,745000
2022-11,2022,11,KALLANG/WHAMPOA,Y,4 ROOM,116A,JLN TENTERAM,10 TO 12,93,Model A,2017,94 years 01 month,94,1,94.08,700000
2022-11,2022,11,KALLANG/WHAMPOA,Y,4 ROOM,116A,JLN TENTERAM,04 TO 06,93,Model A,2017,94 years 01 month,94,1,94.08,690000
2022-11,2022,11,KALLANG/WHAMPOA,Y,4 ROOM,78,LOR LIMAU,34 TO 36,93,Model A,2018,94 years 08 months,94,8,94.67,835000
2022-11,2022,11,KALLANG/WHAMPOA,Y,4 ROOM,78,LOR LIMAU,31 TO 33,93,Model A,2018,94 years 08 months,94,8,94.67,850000
2022-11,2022,11,KALLANG/WHAMPOA,Y,4 ROOM,78,LOR LIMAU,04 TO 06,93,Model A,2018,94 years 08 months,94,8,94.67,775000
2022-11,2022,11,KALLANG/WHAMPOA,Y,4 ROOM,78,LOR LIMAU,04 TO 06,93,Model A,2018,94 years 08 months,94,8,94.67,790000
2022-11,2022,11,KALLANG/WHAMPOA,Y,4 ROOM,78,LOR LIMAU,16 TO 18,93,Model A,2018,94 years 08 months,94,8,94.67,846000
2022-11,2022,11,KALLANG/WHAMPOA,Y,4 ROOM,113A,MCNAIR RD,22 TO 24,93,Premium Apartment,2017,94 years 03 months,94,3,94.25,943000
2022-11,2022,11,KALLANG/WHAMPOA,Y,4 ROOM,113B,MCNAIR RD,01 TO 03,93,Premium Apartment,2017,94 years 02 months,94,2,94.17,830000
2022-11,2022,11,KALLANG/WHAMPOA,Y,4 ROOM,113A,MCNAIR RD,16 TO 18,93,Premium Apartment,2017,94 years 02 months,94,2,94.17,925000
2022-11,2022,11,KALLANG/WHAMPOA,Y,4 ROOM,113C,MCNAIR RD,25 TO 27,93,Premium Apartment,2017,94 years 02 months,94,2,94.17,965000
2022-11,2022,11,KALLANG/WHAMPOA,Y,4 ROOM,8A,UPP BOON KENG RD,01 TO 03,94,Premium Apartment,2017,93 years 09 months,93,9,93.75,908888
2022-11,2022,11,PASIR RIS,Y,2 ROOM,528A,PASIR RIS ST 51,07 TO 09,47,Model A,2015,91 years 09 months,91,9,91.75,345000
2022-11,2022,11,PASIR RIS,Y,4 ROOM,530A,PASIR RIS DR 1,07 TO 09,86,DBSS,2015,91 years 08 months,91,8,91.67,739888
2022-11,2022,11,PASIR RIS,Y,4 ROOM,526D,PASIR RIS ST 51,10 TO 12,93,Model A,2015,91 years 09 months,91,9,91.75,630000
2022-11,2022,11,PASIR RIS,Y,4 ROOM,526B,PASIR RIS ST 51,04 TO 06,93,Model A,2015,91 years 09 months,91,9,91.75,565000
2022-11,2022,11,PASIR RIS,Y,5 ROOM,530D,PASIR RIS DR 1,04 TO 06,105,DBSS,2015,91 years 07 months,91,7,91.58,930800
2022-11,2022,11,PASIR RIS,Y,5 ROOM,528C,PASIR RIS ST 51,10 TO 12,113,Improved,2015,91 years 09 months,91,9,91.75,800000
2022-11,2022,11,PUNGGOL,N,2 ROOM,222A,SUMANG LANE,10 TO 12,37,Model A,2018,95 years 02 months,95,2,95.17,310000
2022-11,2022,11,PUNGGOL,N,2 ROOM,327B,SUMANG WALK,19 TO 21,47,Model A,2018,95 years 01 month,95,1,95.08,340000
2022-11,2022,11,PUNGGOL,N,2 ROOM,327B,SUMANG WALK,13 TO 15,47,Model A,2018,95 years 01 month,95,1,95.08,341000
2022-11,2022,11,PUNGGOL,N,2 ROOM,327A,SUMANG WALK,10 TO 12,47,Model A,2018,95 years 01 month,95,1,95.08,350000
2022-11,2022,11,PUNGGOL,N,2 ROOM,327A,SUMANG WALK,19 TO 21,47,Model A,2018,95 years 01 month,95,1,95.08,341000
2022-11,2022,11,PUNGGOL,N,3 ROOM,683A,EDGEDALE PLAINS,04 TO 06,68,Premium Apartment,2018,94 years 11 months,94,11,94.92,445000
2022-11,2022,11,PUNGGOL,N,3 ROOM,682A,EDGEDALE PLAINS,10 TO 12,68,Premium Apartment,2018,94 years 11 months,94,11,94.92,431000
2022-11,2022,11,PUNGGOL,N,3 ROOM,683A,EDGEDALE PLAINS,13 TO 15,68,Premium Apartment,2018,94 years 10 months,94,10,94.83,460000
2022-11,2022,11,PUNGGOL,N,3 ROOM,682C,EDGEDALE PLAINS,13 TO 15,68,Premium Apartment,2018,94 years 10 months,94,10,94.83,490000
2022-11,2022,11,PUNGGOL,N,3 ROOM,122B,EDGEDALE PLAINS,16 TO 18,68,Model A,2017,93 years 07 months,93,7,93.58,450000
2022-11,2022,11,PUNGGOL,N,3 ROOM,683A,EDGEDALE PLAINS,13 TO 15,68,Premium Apartment,2018,94 years 10 months,94,10,94.83,478000
2022-11,2022,11,PUNGGOL,N,3 ROOM,661A,EDGEDALE PLAINS,19 TO 21,67,Premium Apartment,2017,93 years 07 months,93,7,93.58,460000
2022-11,2022,11,PUNGGOL,N,3 ROOM,684C,EDGEDALE PLAINS,01 TO 03,68,Premium Apartment,2018,94 years 10 months,94,10,94.83,428000
2022-11,2022,11,PUNGGOL,N,3 ROOM,670A,EDGEFIELD PLAINS,07 TO 09,68,Premium Apartment,2016,92 years 08 months,92,8,92.67,435000
2022-11,2022,11,PUNGGOL,N,3 ROOM,672B,EDGEFIELD PLAINS,16 TO 18,65,Model A,2015,92 years 02 months,92,2,92.17,428000
2022-11,2022,11,PUNGGOL,N,3 ROOM,670C,EDGEFIELD PLAINS,16 TO 18,68,Premium Apartment,2016,92 years 08 months,92,8,92.67,470000
2022-11,2022,11,PUNGGOL,N,3 ROOM,623C,PUNGGOL CTRL,04 TO 06,69,Model A,2014,90 years 06 months,90,6,90.5,420000
2022-11,2022,11,PUNGGOL,N,3 ROOM,663A,PUNGGOL DR,10 TO 12,65,Model A,2016,92 years 08 months,92,8,92.67,460000
2022-11,2022,11,PUNGGOL,N,3 ROOM,659B,PUNGGOL EAST,10 TO 12,68,Model A,2018,95 years 01 month,95,1,95.08,458000
2022-11,2022,11,PUNGGOL,N,3 ROOM,659B,PUNGGOL EAST,13 TO 15,68,Model A,2018,95 years 01 month,95,1,95.08,476000
2022-11,2022,11,PUNGGOL,N,3 ROOM,259B,PUNGGOL FIELD,07 TO 09,68,Model A,2016,92 years 09 months,92,9,92.75,445000
2022-11,2022,11,PUNGGOL,N,3 ROOM,210B,PUNGGOL PL,13 TO 15,67,Model A,2014,91 years 03 months,91,3,91.25,440800
2022-11,2022,11,PUNGGOL,N,3 ROOM,212B,PUNGGOL WALK,13 TO 15,67,Model A,2015,91 years 06 months,91,6,91.5,445000
2022-11,2022,11,PUNGGOL,N,3 ROOM,308C,PUNGGOL WALK,07 TO 09,67,Premium Apartment,2016,92 years 05 months,92,5,92.42,450000
2022-11,2022,11,PUNGGOL,N,3 ROOM,315B,PUNGGOL WAY,16 TO 18,68,Premium Apartment,2017,93 years 11 months,93,11,93.92,528000
2022-11,2022,11,PUNGGOL,N,3 ROOM,224B,SUMANG LANE,13 TO 15,68,Model A,2018,95 years 02 months,95,2,95.17,465888
2022-11,2022,11,PUNGGOL,N,3 ROOM,224B,SUMANG LANE,13 TO 15,68,Model A,2018,95 years 02 months,95,2,95.17,448000
2022-11,2022,11,PUNGGOL,N,3 ROOM,312A,SUMANG LINK,01 TO 03,68,Model A,2015,91 years 08 months,91,8,91.67,420000
2022-11,2022,11,PUNGGOL,N,3 ROOM,327A,SUMANG WALK,19 TO 21,68,Model A,2018,95 years 01 month,95,1,95.08,460000
2022-11,2022,11,PUNGGOL,N,4 ROOM,684D,EDGEDALE PLAINS,07 TO 09,93,Premium Apartment,2018,94 years 11 months,94,11,94.92,628000
2022-11,2022,11,PUNGGOL,N,4 ROOM,682B,EDGEDALE PLAINS,13 TO 15,93,Premium Apartment,2018,94 years 11 months,94,11,94.92,632888
2022-11,2022,11,PUNGGOL,N,4 ROOM,684B,EDGEDALE PLAINS,16 TO 18,93,Premium Apartment,2018,94 years 10 months,94,10,94.83,630000
2022-11,2022,11,PUNGGOL,N,4 ROOM,684D,EDGEDALE PLAINS,01 TO 03,93,Premium Apartment,2018,94 years 10 months,94,10,94.83,575000
2022-11,2022,11,PUNGGOL,N,4 ROOM,684C,EDGEDALE PLAINS,13 TO 15,93,Premium Apartment,2018,94 years 10 months,94,10,94.83,638000
2022-11,2022,11,PUNGGOL,N,4 ROOM,684C,EDGEDALE PLAINS,04 TO 06,93,Premium Apartment,2018,94 years 10 months,94,10,94.83,600000
2022-11,2022,11,PUNGGOL,N,4 ROOM,684B,EDGEDALE PLAINS,07 TO 09,93,Premium Apartment,2018,94 years 10 months,94,10,94.83,605000
2022-11,2022,11,PUNGGOL,N,4 ROOM,662A,EDGEDALE PLAINS,10 TO 12,92,Premium Apartment,2017,93 years 07 months,93,7,93.58,600688
2022-11,2022,11,PUNGGOL,N,4 ROOM,684A,EDGEDALE PLAINS,13 TO 15,93,Premium Apartment,2018,94 years 10 months,94,10,94.83,646000
2022-11,2022,11,PUNGGOL,N,4 ROOM,684A,EDGEDALE PLAINS,01 TO 03,93,Premium Apartment,2018,94 years 10 months,94,10,94.83,515000
2022-11,2022,11,PUNGGOL,N,4 ROOM,671A,EDGEFIELD PLAINS,04 TO 06,90,Model A,2015,92 years 02 months,92,2,92.17,530000
2022-11,2022,11,PUNGGOL,N,4 ROOM,673A,EDGEFIELD PLAINS,04 TO 06,90,Model A,2015,92 years 02 months,92,2,92.17,495000
2022-11,2022,11,PUNGGOL,N,4 ROOM,671B,EDGEFIELD PLAINS,04 TO 06,90,Model A,2015,92 years 02 months,92,2,92.17,530000
2022-11,2022,11,PUNGGOL,N,4 ROOM,624A,PUNGGOL CTRL,07 TO 09,94,Model A,2014,90 years 07 months,90,7,90.58,548000
2022-11,2022,11,PUNGGOL,N,4 ROOM,665C,PUNGGOL DR,13 TO 15,93,Premium Apartment,2016,92 years 04 months,92,4,92.33,621000
2022-11,2022,11,PUNGGOL,N,4 ROOM,678A,PUNGGOL DR,07 TO 09,93,Premium Apartment,2016,92 years 11 months,92,11,92.92,600000
2022-11,2022,11,PUNGGOL,N,4 ROOM,664A,PUNGGOL DR,10 TO 12,90,Model A,2016,92 years 08 months,92,8,92.67,565000
2022-11,2022,11,PUNGGOL,N,4 ROOM,678A,PUNGGOL DR,13 TO 15,93,Premium Apartment,2016,92 years 11 months,92,11,92.92,600000
2022-11,2022,11,PUNGGOL,N,4 ROOM,169A,PUNGGOL FIELD,13 TO 15,93,Model A,2014,90 years 06 months,90,6,90.5,568000
2022-11,2022,11,PUNGGOL,N,4 ROOM,170B,PUNGGOL FIELD,16 TO 18,92,Model A,2014,90 years 06 months,90,6,90.5,592300
2022-11,2022,11,PUNGGOL,N,4 ROOM,209A,PUNGGOL PL,07 TO 09,92,Model A,2014,91 years 02 months,91,2,91.17,538000
2022-11,2022,11,PUNGGOL,N,4 ROOM,210A,PUNGGOL PL,10 TO 12,92,Model A,2014,91 years 02 months,91,2,91.17,558888
2022-11,2022,11,PUNGGOL,N,4 ROOM,208C,PUNGGOL PL,04 TO 06,92,Model A,2014,90 years 08 months,90,8,90.67,565000
2022-11,2022,11,PUNGGOL,N,4 ROOM,209A,PUNGGOL PL,13 TO 15,92,Model A,2014,91 years 02 months,91,2,91.17,560000
2022-11,2022,11,PUNGGOL,N,4 ROOM,310A,PUNGGOL WALK,13 TO 15,92,Premium Apartment,2016,92 years 08 months,92,8,92.67,618000
2022-11,2022,11,PUNGGOL,N,4 ROOM,310C,PUNGGOL WALK,13 TO 15,92,Premium Apartment,2016,92 years 09 months,92,9,92.75,623000
2022-11,2022,11,PUNGGOL,N,4 ROOM,308C,PUNGGOL WALK,13 TO 15,92,Premium Apartment,2016,92 years 06 months,92,6,92.5,578888
2022-11,2022,11,PUNGGOL,N,4 ROOM,271C,PUNGGOL WALK,01 TO 03,93,Premium Apartment,2014,90 years 06 months,90,6,90.5,515000
2022-11,2022,11,PUNGGOL,N,4 ROOM,310B,PUNGGOL WALK,04 TO 06,92,Premium Apartment,2016,92 years 08 months,92,8,92.67,577500
2022-11,2022,11,PUNGGOL,N,4 ROOM,308B,PUNGGOL WALK,07 TO 09,92,Premium Apartment,2016,92 years 05 months,92,5,92.42,610000
2022-11,2022,11,PUNGGOL,N,4 ROOM,308A,PUNGGOL WALK,04 TO 06,92,Premium Apartment,2016,92 years 05 months,92,5,92.42,608000
2022-11,2022,11,PUNGGOL,N,4 ROOM,308A,PUNGGOL WALK,10 TO 12,92,Premium Apartment,2016,92 years 05 months,92,5,92.42,658000
2022-11,2022,11,PUNGGOL,N,4 ROOM,213B,PUNGGOL WALK,10 TO 12,93,Model A,2015,91 years 06 months,91,6,91.5,585000
2022-11,2022,11,PUNGGOL,N,4 ROOM,315B,PUNGGOL WAY,16 TO 18,93,Premium Apartment,2017,94 years,94,0,94,675000
2022-11,2022,11,PUNGGOL,N,4 ROOM,315B,PUNGGOL WAY,07 TO 09,93,Premium Apartment,2017,93 years 11 months,93,11,93.92,650000
2022-11,2022,11,PUNGGOL,N,4 ROOM,316D,PUNGGOL WAY,16 TO 18,93,Premium Apartment,2017,93 years 11 months,93,11,93.92,668000
2022-11,2022,11,PUNGGOL,N,4 ROOM,316C,PUNGGOL WAY,07 TO 09,93,Premium Apartment,2017,93 years 11 months,93,11,93.92,680000
2022-11,2022,11,PUNGGOL,N,4 ROOM,266B,PUNGGOL WAY,04 TO 06,92,Model A,2015,91 years 08 months,91,8,91.67,540000
2022-11,2022,11,PUNGGOL,N,4 ROOM,314B,PUNGGOL WAY,13 TO 15,93,Premium Apartment,2017,93 years 11 months,93,11,93.92,685000
2022-11,2022,11,PUNGGOL,N,4 ROOM,224B,SUMANG LANE,10 TO 12,93,Model A,2018,95 years 02 months,95,2,95.17,580000
2022-11,2022,11,PUNGGOL,N,4 ROOM,226A,SUMANG LANE,07 TO 09,93,Premium Apartment,2018,94 years 05 months,94,5,94.42,580000
2022-11,2022,11,PUNGGOL,N,4 ROOM,231A,SUMANG LANE,04 TO 06,93,Model A,2018,95 years 01 month,95,1,95.08,540000
2022-11,2022,11,PUNGGOL,N,4 ROOM,231A,SUMANG LANE,10 TO 12,93,Model A,2018,95 years 01 month,95,1,95.08,558000
2022-11,2022,11,PUNGGOL,N,4 ROOM,312A,SUMANG LINK,07 TO 09,92,Model A,2015,91 years 08 months,91,8,91.67,545000
2022-11,2022,11,PUNGGOL,N,4 ROOM,217B,SUMANG WALK,04 TO 06,92,Model A,2017,93 years 09 months,93,9,93.75,545000
2022-11,2022,11,PUNGGOL,N,4 ROOM,256B,SUMANG WALK,01 TO 03,93,Model A,2016,93 years 02 months,93,2,93.17,520000
2022-11,2022,11,PUNGGOL,N,4 ROOM,256A,SUMANG WALK,07 TO 09,93,Model A,2016,93 years 02 months,93,2,93.17,572000
2022-11,2022,11,PUNGGOL,N,4 ROOM,256A,SUMANG WALK,10 TO 12,93,Model A,2016,93 years 02 months,93,2,93.17,575888
2022-11,2022,11,PUNGGOL,N,5 ROOM,684C,EDGEDALE PLAINS,04 TO 06,113,Premium Apartment,2018,94 years 10 months,94,10,94.83,725000
2022-11,2022,11,PUNGGOL,N,5 ROOM,683C,EDGEDALE PLAINS,01 TO 03,113,Premium Apartment,2018,94 years 10 months,94,10,94.83,700000
2022-11,2022,11,PUNGGOL,N,5 ROOM,684A,EDGEDALE PLAINS,01 TO 03,113,Premium Apartment,2018,94 years 10 months,94,10,94.83,690000
2022-11,2022,11,PUNGGOL,N,5 ROOM,684C,EDGEDALE PLAINS,16 TO 18,113,Premium Apartment,2018,94 years 10 months,94,10,94.83,805000
2022-11,2022,11,PUNGGOL,N,5 ROOM,668A,EDGEFIELD PLAINS,07 TO 09,113,Premium Apartment,2016,92 years 08 months,92,8,92.67,798888
2022-11,2022,11,PUNGGOL,N,5 ROOM,676D,PUNGGOL DR,04 TO 06,113,Premium Apartment,2016,92 years 11 months,92,11,92.92,815888
2022-11,2022,11,PUNGGOL,N,5 ROOM,664B,PUNGGOL DR,04 TO 06,110,Improved,2016,92 years 08 months,92,8,92.67,695000
2022-11,2022,11,PUNGGOL,N,5 ROOM,676C,PUNGGOL DR,04 TO 06,113,Premium Apartment,2016,92 years 10 months,92,10,92.83,750000
2022-11,2022,11,PUNGGOL,N,5 ROOM,659A,PUNGGOL EAST,07 TO 09,113,Improved,2018,95 years 01 month,95,1,95.08,728000
2022-11,2022,11,PUNGGOL,N,5 ROOM,259C,PUNGGOL FIELD,07 TO 09,113,Improved,2016,92 years 08 months,92,8,92.67,668000
2022-11,2022,11,PUNGGOL,N,5 ROOM,259C,PUNGGOL FIELD,07 TO 09,113,Improved,2016,92 years 08 months,92,8,92.67,720000
2022-11,2022,11,PUNGGOL,N,5 ROOM,207B,PUNGGOL PL,13 TO 15,112,Improved,2014,90 years 08 months,90,8,90.67,730000
2022-11,2022,11,PUNGGOL,N,5 ROOM,207D,PUNGGOL PL,04 TO 06,112,Improved,2014,90 years 08 months,90,8,90.67,660000
2022-11,2022,11,PUNGGOL,N,5 ROOM,207A,PUNGGOL PL,16 TO 18,112,Improved,2014,90 years 08 months,90,8,90.67,720000
2022-11,2022,11,PUNGGOL,N,5 ROOM,308C,PUNGGOL WALK,10 TO 12,112,Premium Apartment,2016,92 years 05 months,92,5,92.42,800000
2022-11,2022,11,PUNGGOL,N,5 ROOM,271C,PUNGGOL WALK,07 TO 09,116,Premium Apartment,2014,90 years 06 months,90,6,90.5,963800
2022-11,2022,11,PUNGGOL,N,5 ROOM,308A,PUNGGOL WALK,10 TO 12,112,Premium Apartment,2016,92 years 05 months,92,5,92.42,805000
2022-11,2022,11,PUNGGOL,N,5 ROOM,308C,PUNGGOL WALK,10 TO 12,112,Premium Apartment,2016,92 years 05 months,92,5,92.42,818000
2022-11,2022,11,PUNGGOL,N,5 ROOM,308C,PUNGGOL WALK,10 TO 12,112,Premium Apartment,2016,92 years 05 months,92,5,92.42,760000
2022-11,2022,11,PUNGGOL,N,5 ROOM,272B,PUNGGOL WALK,10 TO 12,116,Premium Apartment,2014,90 years 06 months,90,6,90.5,828888
2022-11,2022,11,PUNGGOL,N,5 ROOM,310B,PUNGGOL WALK,01 TO 03,112,Premium Apartment,2016,92 years 08 months,92,8,92.67,718000
2022-11,2022,11,PUNGGOL,N,5 ROOM,213B,PUNGGOL WALK,10 TO 12,113,Improved,2015,91 years 06 months,91,6,91.5,700000
2022-11,2022,11,PUNGGOL,N,5 ROOM,316A,PUNGGOL WAY,16 TO 18,113,Premium Apartment,2017,94 years,94,0,94,833000
2022-11,2022,11,PUNGGOL,N,5 ROOM,261B,PUNGGOL WAY,13 TO 15,113,Improved,2016,92 years 09 months,92,9,92.75,730000
2022-11,2022,11,PUNGGOL,N,5 ROOM,226C,SUMANG LANE,10 TO 12,114,Premium Apartment,2018,94 years 05 months,94,5,94.42,750000
2022-11,2022,11,PUNGGOL,N,5 ROOM,226A,SUMANG LANE,16 TO 18,114,Premium Apartment,2018,94 years 05 months,94,5,94.42,735000
2022-11,2022,11,PUNGGOL,N,5 ROOM,312B,SUMANG LINK,04 TO 06,112,Improved,2015,91 years 08 months,91,8,91.67,740000
2022-11,2022,11,PUNGGOL,N,5 ROOM,217C,SUMANG WALK,07 TO 09,112,Improved,2017,93 years 09 months,93,9,93.75,680000
2022-11,2022,11,QUEENSTOWN,Y,3 ROOM,53,C'WEALTH DR,28 TO 30,63,Model A,2015,91 years 04 months,91,4,91.33,642000
2022-11,2022,11,QUEENSTOWN,Y,3 ROOM,32,GHIM MOH LINK,34 TO 36,68,Model A,2018,94 years 08 months,94,8,94.67,730000
2022-11,2022,11,QUEENSTOWN,Y,3 ROOM,32,GHIM MOH LINK,04 TO 06,68,Model A,2018,94 years 08 months,94,8,94.67,620888
2022-11,2022,11,QUEENSTOWN,Y,4 ROOM,91,DAWSON RD,25 TO 27,83,Premium Apartment,2016,92 years 06 months,92,6,92.5,938888
2022-11,2022,11,QUEENSTOWN,Y,4 ROOM,87,DAWSON RD,10 TO 12,83,Premium Apartment,2016,92 years 10 months,92,10,92.83,790000
2022-11,2022,11,QUEENSTOWN,Y,4 ROOM,29,GHIM MOH LINK,25 TO 27,93,Model A,2018,94 years 09 months,94,9,94.75,980000
2022-11,2022,11,QUEENSTOWN,Y,4 ROOM,30,GHIM MOH LINK,34 TO 36,93,Model A,2018,94 years 08 months,94,8,94.67,973888
2022-11,2022,11,QUEENSTOWN,Y,4 ROOM,30,GHIM MOH LINK,34 TO 36,93,Model A,2018,94 years 08 months,94,8,94.67,970000
2022-11,2022,11,QUEENSTOWN,Y,4 ROOM,33,GHIM MOH LINK,28 TO 30,93,Model A,2018,94 years 08 months,94,8,94.67,980000
2022-11,2022,11,QUEENSTOWN,Y,4 ROOM,31,GHIM MOH LINK,25 TO 27,93,Model A,2018,94 years 08 months,94,8,94.67,940000
2022-11,2022,11,QUEENSTOWN,Y,4 ROOM,30,GHIM MOH LINK,07 TO 09,93,Model A,2018,94 years 08 months,94,8,94.67,930000
2022-11,2022,11,QUEENSTOWN,Y,4 ROOM,31,GHIM MOH LINK,13 TO 15,93,Model A,2018,94 years 08 months,94,8,94.67,900000
2022-11,2022,11,QUEENSTOWN,Y,4 ROOM,30,GHIM MOH LINK,16 TO 18,93,Model A,2018,94 years 08 months,94,8,94.67,940000
2022-11,2022,11,QUEENSTOWN,Y,4 ROOM,29,GHIM MOH LINK,19 TO 21,93,Model A,2018,94 years 08 months,94,8,94.67,965000
2022-11,2022,11,QUEENSTOWN,Y,4 ROOM,30,GHIM MOH LINK,34 TO 36,93,Model A,2018,94 years 08 months,94,8,94.67,945000
2022-11,2022,11,QUEENSTOWN,Y,4 ROOM,30,GHIM MOH LINK,25 TO 27,93,Model A,2018,94 years 07 months,94,7,94.58,928888
2022-11,2022,11,QUEENSTOWN,Y,4 ROOM,32,GHIM MOH LINK,16 TO 18,93,Model A,2018,94 years 07 months,94,7,94.58,996000
2022-11,2022,11,QUEENSTOWN,Y,5 ROOM,53,C'WEALTH DR,10 TO 12,117,Improved,2015,91 years 04 months,91,4,91.33,1170000
2022-11,2022,11,QUEENSTOWN,Y,5 ROOM,88,DAWSON RD,40 TO 42,108,Premium Apartment,2016,92 years 10 months,92,10,92.83,1300000
2022-11,2022,11,SEMBAWANG,N,2 ROOM,104B,CANBERRA ST,07 TO 09,47,Model A,2018,94 years 10 months,94,10,94.83,325000
2022-11,2022,11,SEMBAWANG,N,2 ROOM,104B,CANBERRA ST,13 TO 15,47,Model A,2018,94 years 09 months,94,9,94.75,342888
2022-11,2022,11,SEMBAWANG,N,2 ROOM,128B,CANBERRA ST,10 TO 12,38,Model A,2018,95 years,95,0,95,330000
2022-11,2022,11,SEMBAWANG,N,2 ROOM,115B,CANBERRA WALK,10 TO 12,47,Model A,2018,94 years 09 months,94,9,94.75,338888
2022-11,2022,11,SEMBAWANG,N,2 ROOM,463A,SEMBAWANG DR,07 TO 09,46,Model A,2015,91 years 07 months,91,7,91.58,290000
2022-11,2022,11,SEMBAWANG,N,3 ROOM,104B,CANBERRA ST,10 TO 12,68,Model A,2018,94 years 10 months,94,10,94.83,417000
2022-11,2022,11,SEMBAWANG,N,3 ROOM,128B,CANBERRA ST,01 TO 03,68,Model A,2018,95 years 01 month,95,1,95.08,398000
2022-11,2022,11,SEMBAWANG,N,3 ROOM,104C,CANBERRA ST,01 TO 03,67,Model A,2018,94 years 09 months,94,9,94.75,413000
2022-11,2022,11,SEMBAWANG,N,3 ROOM,128B,CANBERRA ST,13 TO 15,68,Model A,2018,95 years,95,0,95,460000
2022-11,2022,11,SEMBAWANG,N,3 ROOM,129B,CANBERRA ST,10 TO 12,68,Model A,2018,95 years,95,0,95,465000
2022-11,2022,11,SEMBAWANG,N,3 ROOM,104C,CANBERRA ST,10 TO 12,67,Model A,2018,94 years 09 months,94,9,94.75,460000
2022-11,2022,11,SEMBAWANG,N,3 ROOM,115B,CANBERRA WALK,07 TO 09,68,Model A,2018,94 years 09 months,94,9,94.75,440000
2022-11,2022,11,SEMBAWANG,N,3 ROOM,463B,SEMBAWANG DR,16 TO 18,67,Model A,2015,91 years 07 months,91,7,91.58,390000
2022-11,2022,11,SEMBAWANG,N,4 ROOM,130A,CANBERRA CRES,01 TO 03,93,Model A,2018,95 years,95,0,95,570000
2022-11,2022,11,SEMBAWANG,N,4 ROOM,130A,CANBERRA CRES,04 TO 06,93,Model A,2018,95 years,95,0,95,585000
2022-11,2022,11,SEMBAWANG,N,4 ROOM,107A,CANBERRA ST,10 TO 12,93,Model A,2018,94 years 09 months,94,9,94.75,575888
2022-11,2022,11,SEMBAWANG,N,4 ROOM,129B,CANBERRA ST,04 TO 06,93,Model A,2018,95 years,95,0,95,548888
2022-11,2022,11,SEMBAWANG,N,4 ROOM,104C,CANBERRA ST,10 TO 12,93,Model A,2018,94 years 09 months,94,9,94.75,580000
2022-11,2022,11,SEMBAWANG,N,4 ROOM,121C,CANBERRA ST,13 TO 15,93,Model A,2018,94 years 03 months,94,3,94.25,600000
2022-11,2022,11,SEMBAWANG,N,4 ROOM,104C,CANBERRA ST,07 TO 09,93,Model A,2018,94 years 08 months,94,8,94.67,575000
2022-11,2022,11,SEMBAWANG,N,4 ROOM,108B,CANBERRA WALK,10 TO 12,93,Model A,2018,94 years 08 months,94,8,94.67,585000
2022-11,2022,11,SEMBAWANG,N,4 ROOM,108C,CANBERRA WALK,04 TO 06,93,Model A,2018,94 years 07 months,94,7,94.58,540000
2022-11,2022,11,SEMBAWANG,N,4 ROOM,108A,CANBERRA WALK,13 TO 15,93,Model A,2018,94 years 07 months,94,7,94.58,598000
2022-11,2022,11,SEMBAWANG,N,4 ROOM,108A,CANBERRA WALK,07 TO 09,93,Model A,2018,94 years 07 months,94,7,94.58,593888
2022-11,2022,11,SEMBAWANG,N,4 ROOM,115A,CANBERRA WALK,10 TO 12,93,Model A,2018,94 years 10 months,94,10,94.83,600000
